candidate_id,validation_passed,validation_rank_correlation,validation_error_separation,disagreement_soft,disagreement_hard,innovation_soft,innovation_hard
0,False,-0.7970588235294117,0.05527082810909334,0.041970723511140916,0.05643836864174444,0.10279235946543416,0.15332355568611092
1,True,-0.8088235294117646,0.05799500182223019,0.041970723511140916,0.05643836864174444,0.10279235946543416,0.17143570808466968
2,True,-0.4176470588235294,0.05336299463665031,0.041970723511140916,0.05643836864174444,0.10279235946543416,0.21042966535513027
3,True,-0.7970588235294117,0.05799500182223019,0.041970723511140916,0.05643836864174444,0.12402146918181847,0.15332355568611092
4,True,-0.7088235294117646,0.054852798474395725,0.041970723511140916,0.05643836864174444,0.12402146918181847,0.17143570808466968
5,True,-0.2588235294117647,0.039981361160765255,0.041970723511140916,0.05643836864174444,0.12402146918181847,0.21042966535513027
6,True,-0.7529411764705882,0.054852798474395725,0.041970723511140916,0.05643836864174444,0.13866798468130392,0.15332355568611092
7,True,-0.5823529411764706,0.05336299463665031,0.041970723511140916,0.05643836864174444,0.13866798468130392,0.17143570808466968
8,True,-0.18235294117647058,0.039981361160765255,0.041970723511140916,0.05643836864174444,0.13866798468130392,0.21042966535513027
9,True,-0.7970588235294117,0.07056183867564542,0.041970723511140916,0.06339803376480263,0.10279235946543416,0.15332355568611092
10,True,-0.8294117647058824,0.072051466273448,0.041970723511140916,0.06339803376480263,0.10279235946543416,0.17143570808466968
11,True,-0.6411764705882352,0.09673011757403363,0.041970723511140916,0.06339803376480263,0.10279235946543416,0.21042966535513027
12,True,-0.7999999999999999,0.072051466273448,0.041970723511140916,0.06339803376480263,0.12402146918181847,0.15332355568611092
13,True,-0.7382352941176471,0.0745223929776703,0.041970723511140916,0.06339803376480263,0.12402146918181847,0.17143570808466968
14,False,-0.3147058823529411,0.17690834216379173,0.041970723511140916,0.06339803376480263,0.12402146918181847,0.21042966535513027
15,True,-0.7794117647058825,0.07451138463668094,0.041970723511140916,0.06339803376480263,0.13866798468130392,0.15332355568611092
16,True,-0.7000000000000001,0.0745223929776703,0.041970723511140916,0.06339803376480263,0.13866798468130392,0.17143570808466968
17,False,-0.17941176470588235,0.17708975123108323,0.041970723511140916,0.06339803376480263,0.13866798468130392,0.21042966535513027
18,True,-0.8441176470588234,0.072051466273448,0.041970723511140916,0.07242736838214235,0.10279235946543416,0.15332355568611092
19,True,-0.8735294117647058,0.07835847313094677,0.041970723511140916,0.07242736838214235,0.10279235946543416,0.17143570808466968
20,False,-0.7147058823529412,0.17690834216379173,0.041970723511140916,0.07242736838214235,0.10279235946543416,0.21042966535513027
21,True,-0.8323529411764706,0.069832984279556,0.041970723511140916,0.07242736838214235,0.12402146918181847,0.15332355568611092
22,True,-0.8176470588235294,0.09214973963111422,0.041970723511140916,0.07242736838214235,0.12402146918181847,0.17143570808466968
23,False,-0.5323529411764706,0.17708975123108323,0.041970723511140916,0.07242736838214235,0.12402146918181847,0.21042966535513027
24,True,-0.8029411764705883,0.07835847313094677,0.041970723511140916,0.07242736838214235,0.13866798468130392,0.15332355568611092
25,True,-0.7205882352941175,0.1284557162925152,0.041970723511140916,0.07242736838214235,0.13866798468130392,0.17143570808466968
26,False,-0.37058823529411766,0.17708772392305147,0.041970723511140916,0.07242736838214235,0.13866798468130392,0.21042966535513027
27,True,-0.8147058823529412,0.06472289141597715,0.046743010444814645,0.05643836864174444,0.10279235946543416,0.15332355568611092
28,True,-0.8117647058823528,0.07056183867564542,0.046743010444814645,0.05643836864174444,0.10279235946543416,0.17143570808466968
29,True,-0.5705882352941177,0.06641652861273517,0.046743010444814645,0.05643836864174444,0.10279235946543416,0.21042966535513027
30,True,-0.7823529411764706,0.07056183867564542,0.046743010444814645,0.05643836864174444,0.12402146918181847,0.15332355568611092
31,True,-0.7529411764705882,0.0664488110679195,0.046743010444814645,0.05643836864174444,0.12402146918181847,0.17143570808466968
32,True,-0.29411764705882354,0.09541893038475238,0.046743010444814645,0.05643836864174444,0.12402146918181847,0.21042966535513027
33,True,-0.7588235294117647,0.06863875592731958,0.046743010444814645,0.05643836864174444,0.13866798468130392,0.15332355568611092
34,True,-0.6205882352941177,0.0745223929776703,0.046743010444814645,0.05643836864174444,0.13866798468130392,0.17143570808466968
35,True,-0.19411764705882353,0.09541893038475238,0.046743010444814645,0.05643836864174444,0.13866798468130392,0.21042966535513027
36,True,-0.8088235294117646,0.07056183867564542,0.046743010444814645,0.06339803376480263,0.10279235946543416,0.15332355568611092
37,True,-0.8352941176470589,0.07806636891180738,0.046743010444814645,0.06339803376480263,0.10279235946543416,0.17143570808466968
38,True,-0.6676470588235294,0.1284557162925152,0.046743010444814645,0.06339803376480263,0.10279235946543416,0.21042966535513027
39,True,-0.7617647058823529,0.072051466273448,0.046743010444814645,0.06339803376480263,0.12402146918181847,0.15332355568611092
40,True,-0.7529411764705882,0.07835847313094677,0.046743010444814645,0.06339803376480263,0.12402146918181847,0.17143570808466968
41,False,-0.4147058823529412,0.17708975123108323,0.046743010444814645,0.06339803376480263,0.12402146918181847,0.21042966535513027
42,True,-0.788235294117647,0.07835847313094677,0.046743010444814645,0.06339803376480263,0.13866798468130392,0.15332355568611092
43,True,-0.6764705882352942,0.09214973963111422,0.046743010444814645,0.06339803376480263,0.13866798468130392,0.17143570808466968
44,False,-0.22941176470588234,0.17716294508569874,0.046743010444814645,0.06339803376480263,0.13866798468130392,0.21042966535513027
45,True,-0.8352941176470589,0.072051466273448,0.046743010444814645,0.07242736838214235,0.10279235946543416,0.15332355568611092
46,True,-0.8764705882352942,0.07835847313094677,0.046743010444814645,0.07242736838214235,0.10279235946543416,0.17143570808466968
47,False,-0.7617647058823529,0.17690834216379173,0.046743010444814645,0.07242736838214235,0.10279235946543416,0.21042966535513027
48,True,-0.8352941176470589,0.069832984279556,0.046743010444814645,0.07242736838214235,0.12402146918181847,0.15332355568611092
49,True,-0.8147058823529412,0.10579699044067967,0.046743010444814645,0.07242736838214235,0.12402146918181847,0.17143570808466968
50,False,-0.6411764705882352,0.17716294508569874,0.046743010444814645,0.07242736838214235,0.12402146918181847,0.21042966535513027
51,True,-0.8058823529411765,0.07835847313094677,0.046743010444814645,0.07242736838214235,0.13866798468130392,0.15332355568611092
52,True,-0.6970588235294117,0.1284557162925152,0.046743010444814645,0.07242736838214235,0.13866798468130392,0.17143570808466968
53,False,-0.4705882352941176,0.17708772392305147,0.046743010444814645,0.07242736838214235,0.13866798468130392,0.21042966535513027
54,True,-0.8205882352941177,0.07056183867564542,0.050766988466784346,0.05643836864174444,0.10279235946543416,0.15332355568611092
55,True,-0.8029411764705883,0.07056183867564542,0.050766988466784346,0.05643836864174444,0.10279235946543416,0.17143570808466968
56,True,-0.6,0.077107135864145,0.050766988466784346,0.05643836864174444,0.10279235946543416,0.21042966535513027
57,True,-0.7911764705882354,0.072051466273448,0.050766988466784346,0.05643836864174444,0.12402146918181847,0.15332355568611092
58,True,-0.7735294117647058,0.0745223929776703,0.050766988466784346,0.05643836864174444,0.12402146918181847,0.17143570808466968
59,True,-0.4441176470588235,0.11760785355722286,0.050766988466784346,0.05643836864174444,0.12402146918181847,0.21042966535513027
60,True,-0.8117647058823528,0.069832984279556,0.050766988466784346,0.05643836864174444,0.13866798468130392,0.15332355568611092
61,True,-0.6558823529411765,0.07835847313094677,0.050766988466784346,0.05643836864174444,0.13866798468130392,0.17143570808466968
62,False,-0.31176470588235294,0.17715731478918983,0.050766988466784346,0.05643836864174444,0.13866798468130392,0.21042966535513027
63,True,-0.8264705882352942,0.072051466273448,0.050766988466784346,0.06339803376480263,0.10279235946543416,0.15332355568611092
64,True,-0.8352941176470589,0.07806636891180738,0.050766988466784346,0.06339803376480263,0.10279235946543416,0.17143570808466968
65,True,-0.6588235294117648,0.1284557162925152,0.050766988466784346,0.06339803376480263,0.10279235946543416,0.21042966535513027
66,True,-0.7764705882352941,0.06294294927981264,0.050766988466784346,0.06339803376480263,0.12402146918181847,0.15332355568611092
67,True,-0.7529411764705882,0.07835847313094677,0.050766988466784346,0.06339803376480263,0.12402146918181847,0.17143570808466968
68,False,-0.5617647058823529,0.17716294508569874,0.050766988466784346,0.06339803376480263,0.12402146918181847,0.21042966535513027
69,True,-0.7911764705882354,0.07835847313094677,0.050766988466784346,0.06339803376480263,0.13866798468130392,0.15332355568611092
70,True,-0.6764705882352942,0.10579699044067967,0.050766988466784346,0.06339803376480263,0.13866798468130392,0.17143570808466968
71,False,-0.35000000000000003,0.17708772392305147,0.050766988466784346,0.06339803376480263,0.13866798468130392,0.21042966535513027
72,True,-0.8352941176470589,0.072051466273448,0.050766988466784346,0.07242736838214235,0.10279235946543416,0.15332355568611092
73,True,-0.8941176470588235,0.07835847313094677,0.050766988466784346,0.07242736838214235,0.10279235946543416,0.17143570808466968
74,False,-0.75,0.17690834216379173,0.050766988466784346,0.07242736838214235,0.10279235946543416,0.21042966535513027
75,True,-0.8558823529411764,0.069832984279556,0.050766988466784346,0.07242736838214235,0.12402146918181847,0.15332355568611092
76,True,-0.8294117647058824,0.10579699044067967,0.050766988466784346,0.07242736838214235,0.12402146918181847,0.17143570808466968
77,False,-0.6588235294117648,0.17708772392305147,0.050766988466784346,0.07242736838214235,0.12402146918181847,0.21042966535513027
78,True,-0.823529411764706,0.07835847313094677,0.050766988466784346,0.07242736838214235,0.13866798468130392,0.15332355568611092
79,False,-0.7147058823529412,0.12860492420643865,0.050766988466784346,0.07242736838214235,0.13866798468130392,0.17143570808466968
80,False,-0.4705882352941176,0.17708772392305147,0.050766988466784346,0.07242736838214235,0.13866798468130392,0.21042966535513027
