candidate_id,validation_passed,validation_rank_correlation,validation_error_separation,disagreement_soft,disagreement_hard,innovation_soft,innovation_hard
0,False,-0.7441176470588236,0.02274904610448686,0.028528805650205054,0.04255043257221521,0.10340236226729052,0.1540545669466444
1,False,-0.7970588235294117,0.02274904610448686,0.028528805650205054,0.04255043257221521,0.10340236226729052,0.17294756233391623
2,True,-0.29411764705882354,0.027066710554640355,0.028528805650205054,0.04255043257221521,0.10340236226729052,0.21163055918608997
3,False,-0.7647058823529411,0.02274904610448686,0.028528805650205054,0.04255043257221521,0.12495945410222066,0.1540545669466444
4,True,-0.6147058823529412,0.027066710554640355,0.028528805650205054,0.04255043257221521,0.12495945410222066,0.17294756233391623
5,True,-0.1264705882352941,0.01053717949508609,0.028528805650205054,0.04255043257221521,0.12495945410222066,0.21163055918608997
6,False,-0.6823529411764706,0.025994060902099048,0.028528805650205054,0.04255043257221521,0.13979227052399898,0.1540545669466444
7,True,-0.5852941176470587,0.027066710554640355,0.028528805650205054,0.04255043257221521,0.13979227052399898,0.17294756233391623
8,True,-0.12941176470588234,0.01053717949508609,0.028528805650205054,0.04255043257221521,0.13979227052399898,0.21163055918608997
9,True,-0.8294117647058824,0.06953091491126587,0.028528805650205054,0.054428123183395634,0.10340236226729052,0.1540545669466444
10,True,-0.8294117647058824,0.07295104275235209,0.028528805650205054,0.054428123183395634,0.10340236226729052,0.17294756233391623
11,False,-0.488235294117647,0.1747835820937129,0.028528805650205054,0.054428123183395634,0.10340236226729052,0.21163055918608997
12,True,-0.8029411764705883,0.06668980760978091,0.028528805650205054,0.054428123183395634,0.12495945410222066,0.1540545669466444
13,True,-0.7235294117647059,0.08407410564676443,0.028528805650205054,0.054428123183395634,0.12495945410222066,0.17294756233391623
14,False,-0.26176470588235295,0.1748236372505404,0.028528805650205054,0.054428123183395634,0.12495945410222066,0.21163055918608997
15,True,-0.7588235294117647,0.07645071650348528,0.028528805650205054,0.054428123183395634,0.13979227052399898,0.1540545669466444
16,True,-0.6970588235294117,0.12689435378061092,0.028528805650205054,0.054428123183395634,0.13979227052399898,0.17294756233391623
17,False,-0.1323529411764706,0.1749273366576441,0.028528805650205054,0.054428123183395634,0.13979227052399898,0.21163055918608997
18,True,-0.8411764705882352,0.07033543518463506,0.028528805650205054,0.07292546111852446,0.10340236226729052,0.1540545669466444
19,True,-0.8823529411764707,0.07645071650348528,0.028528805650205054,0.07292546111852446,0.10340236226729052,0.17294756233391623
20,False,-0.6676470588235294,0.1747835820937129,0.028528805650205054,0.07292546111852446,0.10340236226729052,0.21163055918608997
